student_id,course_id,enrollment_date,grade
9138,57,2024-05-10,D
1433,401,2023-07-18,B
2340,147,2023-06-29,B
9637,372,2023-07-07,A
5720,58,2023-11-06,F
981,183,2025-01-28,F
4304,936,2024-12-18,B
2214,889,2024-04-15,D
1137,670,2023-08-22,C
1865,71,2025-01-18,B
7523,586,2024-01-20,D
8272,339,2024-04-29,A
7970,965,2023-09-16,F
9105,503,2023-03-08,F
6357,923,2025-01-07,A
6589,99,2023-11-15,D
4182,34,2024-05-09,A
126,674,2023-08-20,A
6927,549,2024-05-26,C
1724,428,2024-04-14,F
6247,876,2023-03-21,A
4173,56,2024-08-27,B
6475,386,2024-08-27,C
9684,650,2024-05-07,B
6006,127,2024-12-19,A
2359,119,2024-11-25,F
9539,675,2024-08-16,B
6659,827,2024-09-22,B
4558,396,2024-04-06,C
9994,921,2023-05-07,A
3028,487,2024-05-02,C
2240,252,2024-01-02,A
1038,633,2024-11-28,B
2886,799,2023-10-17,A
9630,408,2023-11-07,C
7478,569,2025-01-09,D
5690,168,2024-05-25,D
3858,358,2023-11-30,B
7634,18,2024-09-29,C
5667,322,2024-12-10,F
2303,115,2023-09-03,A
2651,476,2024-02-15,A
9055,76,2024-11-07,D
4114,160,2024-01-17,C
3135,489,2024-08-18,C
2526,604,2024-09-17,C
5417,363,2023-06-16,A
1286,222,2023-04-02,F
2053,19,2024-06-16,F
276,706,2024-09-26,F
1544,785,2023-08-19,F
1192,453,2023-11-20,C
9752,536,2024-06-26,A
6875,739,2025-01-17,C
168,471,2023-11-25,A
5671,161,2024-04-15,B
9969,929,2024-08-27,A
7812,792,2023-11-24,F
7455,728,2024-10-18,B
2785,669,2023-05-03,B
2140,233,2025-02-10,A
5401,502,2024-01-28,C
532,553,2023-08-08,F
2479,258,2023-10-06,C
7123,725,2023-07-17,F
7382,687,2025-02-12,B
4684,875,2023-09-24,D
5598,830,2024-04-03,F
196,436,2023-09-26,D
8840,465,2023-06-29,C
7973,895,2023-06-05,B
1750,279,2025-02-11,A
891,682,2023-02-18,A
4583,839,2024-12-16,A
8611,178,2024-12-01,C
6371,854,2023-11-13,D
9394,241,2023-02-18,F
6008,708,2023-08-14,D
7901,357,2023-11-18,B
7864,50,2024-08-26,A
2134,329,2024-04-04,B
4598,583,2023-10-28,D
2611,802,2024-02-27,B
9636,86,2024-04-14,D
3593,556,2024-09-23,C
4259,90,2023-04-12,A
18,55,2023-11-11,F
9804,293,2023-10-28,D
7337,968,2023-06-05,D
1714,726,2023-02-28,F
7460,603,2024-02-18,A
4516,637,2023-11-20,D
2447,511,2024-03-07,B
538,107,2024-11-23,D
2553,720,2023-09-09,B
4421,163,2023-07-05,B
1465,424,2024-02-20,F
7890,736,2024-10-07,B
4382,142,2023-12-30,D
4965,993,2024-11-01,D
9567,371,2024-07-23,F
5952,908,2024-09-22,A
5428,252,2025-01-25,C
4629,967,2024-10-10,B
7413,735,2023-03-14,F
8452,260,2023-12-28,C
4413,353,2024-03-24,B
6083,27,2023-04-02,F
7324,714,2023-08-22,F
7874,782,2023-12-20,B
3764,354,2024-09-11,A
2943,9,2024-01-08,C
1313,799,2023-11-27,A
6319,656,2025-01-25,D
4402,11,2025-01-25,F
9625,574,2024-07-26,D
8575,365,2023-02-27,A
3320,369,2023-12-13,C
5134,54,2023-08-09,C
6806,90,2023-09-14,A
7863,246,2023-09-03,F
3412,716,2023-08-18,F
3685,988,2023-08-12,B
2012,789,2024-02-07,D
1637,987,2023-07-16,A
5062,71,2023-08-11,F
2622,684,2023-02-19,C
7770,533,2023-04-23,A
4220,628,2023-08-22,D
2554,85,2024-09-06,F
5068,619,2023-03-07,B
9745,923,2024-08-02,C
3906,730,2024-03-06,F
4596,127,2024-07-24,D
835,458,2023-11-27,C
7079,605,2023-06-01,C
9461,204,2023-08-17,B
1769,984,2024-11-23,B
8134,40,2024-03-27,D
1595,3,2024-08-13,B
1036,554,2023-02-28,D
3826,369,2024-04-12,C
4128,873,2024-09-17,D
8741,88,2023-12-27,B
1698,806,2023-03-15,D
4439,466,2023-12-13,C
1158,803,2024-04-08,D
3198,805,2023-09-17,A
5756,392,2023-05-07,B
9929,559,2023-08-01,B
9641,891,2024-05-11,F
3561,153,2024-06-18,A
8116,839,2025-01-29,A
5799,846,2024-05-18,F
9032,381,2023-04-08,B
9117,290,2024-03-06,B
2259,190,2023-06-13,D
239,17,2024-03-21,D
6483,881,2023-04-27,C
2808,707,2023-03-17,B
7686,142,2024-10-02,C
6175,423,2023-09-21,D
920,466,2024-09-18,D
7251,907,2025-01-27,D
9051,400,2025-01-04,D
3099,833,2023-10-06,F
8192,159,2024-04-16,D
9655,347,2024-09-11,C
3903,282,2024-10-04,B
9423,310,2023-03-25,C
1491,797,2024-04-28,F
2535,426,2024-09-26,C
1701,273,2024-03-27,C
2023,564,2023-03-06,F
3055,275,2024-09-17,D
7034,122,2025-02-01,C
1368,551,2023-06-27,C
3050,216,2024-09-22,B
9185,336,2024-03-23,A
2785,518,2023-09-25,F
7349,246,2023-08-31,C
4605,255,2025-02-06,D
459,708,2023-06-21,B
1518,788,2023-09-03,B
7377,614,2024-10-18,C
6698,95,2023-12-02,B
6660,152,2024-05-02,C
4423,62,2023-04-29,D
1639,691,2023-06-27,A
8997,217,2024-09-20,A
2178,76,2024-07-13,F
4987,600,2023-09-13,A
4298,644,2023-05-30,F
6738,807,2023-11-06,B
6910,614,2023-11-24,A
1856,201,2023-07-23,A
7138,885,2023-07-18,D
4572,893,2023-07-18,C
9433,341,2024-08-30,C
9305,686,2023-10-04,A
6562,85,2024-03-16,A
4102,644,2024-03-05,A
4474,245,2025-02-13,A
2721,876,2024-05-27,C
1889,525,2023-02-22,F
7934,186,2023-04-26,B
3254,799,2023-10-23,F
1563,725,2024-05-17,F
5036,268,2023-12-29,F
1995,178,2025-02-02,D
5395,853,2023-11-08,C
1893,186,2024-05-22,B
9029,580,2024-02-23,D
1124,408,2023-11-19,F
8495,575,2023-05-26,B
9234,853,2025-02-03,B
8045,298,2024-07-20,D
3386,643,2024-12-11,B
9232,447,2023-03-15,A
4105,161,2024-04-14,B
8247,473,2023-10-29,C
9276,150,2023-12-09,D
8927,823,2024-02-26,D
5207,599,2024-01-09,A
3978,532,2024-04-04,D
3482,161,2024-04-21,C
127,101,2023-11-08,B
6833,888,2024-10-10,A
9288,812,2024-12-01,A
562,925,2024-05-02,D
5657,92,2024-03-21,A
2804,291,2023-03-11,A
7685,352,2024-03-12,D
2552,439,2024-12-11,F
854,138,2024-07-24,C
3773,15,2023-10-23,C
5353,9,2024-04-15,D
406,947,2023-12-05,C
6490,897,2024-05-02,D
5868,134,2023-04-11,B
4334,458,2023-10-26,B
547,440,2024-04-11,A
1837,35,2024-09-02,B
3935,492,2023-10-04,D
4387,245,2023-08-06,A
7365,3,2024-11-15,F
6871,402,2023-03-26,A
4059,718,2023-02-26,B
3793,506,2023-08-07,F
6051,918,2023-07-29,B
4560,567,2023-08-08,C
7710,308,2023-08-18,A
3969,408,2024-03-16,D
7724,14,2024-01-11,A
410,87,2024-06-14,F
8233,885,2023-04-03,A
3188,826,2023-03-03,F
7866,745,2023-10-13,B
6364,967,2023-07-28,D
8669,529,2024-06-19,D
3581,961,2024-12-16,C
2757,109,2023-07-23,A
1654,503,2023-04-06,A
3722,517,2023-05-08,F
1934,963,2024-12-11,A
3163,655,2023-06-14,C
8547,59,2023-07-18,C
5946,733,2024-06-16,F
1631,926,2025-02-01,F
2633,55,2025-02-15,F
1196,595,2024-10-24,D
1842,204,2024-03-19,A
374,310,2024-11-05,D
4367,452,2024-05-14,B
4202,1,2024-09-08,D
470,659,2023-12-06,B
1785,569,2023-10-07,A
9084,729,2023-10-29,F
5340,768,2023-09-02,B
5323,452,2024-06-30,D
1375,156,2025-01-27,B
123,481,2024-01-29,B
7775,11,2024-05-22,A
4157,384,2024-01-19,D
7754,237,2023-02-27,D
4655,563,2024-07-07,A
8232,592,2024-03-13,A
3035,483,2025-01-30,B
2293,361,2024-03-29,C
5980,187,2024-02-13,F
1962,32,2023-12-04,C
8857,325,2024-11-01,F
5089,633,2023-08-30,F
4488,409,2023-04-09,F
4549,212,2023-10-06,A
7900,732,2023-07-07,D
7332,440,2023-04-27,A
9986,377,2023-10-08,B
6555,310,2023-11-11,A
7192,406,2023-09-14,B
2418,873,2023-06-29,C
9901,224,2025-01-05,C
4349,900,2024-07-01,D
6125,735,2023-05-30,F
2880,647,2023-12-17,D
9302,92,2025-01-02,D
4066,507,2023-12-09,D
2495,312,2024-07-27,D
7167,828,2025-01-21,D
1286,84,2023-12-10,F
8619,29,2023-08-05,B
5409,515,2024-02-11,D
5562,379,2023-03-05,F
2268,899,2023-09-26,C
9101,199,2024-03-18,F
1110,625,2024-12-30,F
6231,383,2023-08-16,C
2469,965,2023-08-22,D
1214,917,2023-03-26,B
2434,989,2024-11-13,A
3094,233,2023-04-17,C
396,638,2024-12-17,F
1209,102,2023-12-15,B
7116,934,2024-09-23,A
5730,557,2024-04-23,F
9856,980,2023-07-28,D
42,600,2023-07-11,B
2020,79,2024-11-25,C
2550,920,2025-02-15,D
5862,621,2024-09-29,A
9140,263,2023-11-14,A
7221,251,2024-10-19,F
9875,447,2025-01-04,F
2277,812,2024-11-27,B
7351,106,2024-10-10,D
8607,400,2024-09-13,C
2198,790,2023-12-30,C
7574,84,2024-06-28,A
1996,60,2024-06-18,F
6906,862,2023-10-21,C
9346,373,2023-09-20,B
8823,806,2024-10-04,C
8550,858,2024-06-23,B
5003,325,2024-05-21,C
3457,444,2024-09-29,D
5091,978,2024-06-12,C
1010,554,2024-10-06,F
5305,132,2023-09-15,F
8660,275,2024-09-15,A
5760,479,2024-09-05,B
1533,316,2023-04-05,B
6203,977,2023-03-25,F
6286,13,2023-04-10,D
7576,196,2023-11-07,F
840,678,2024-11-04,A
2827,978,2023-10-22,B
8564,857,2024-11-04,C
6114,89,2024-05-12,F
2143,934,2023-10-25,D
3989,117,2024-07-12,F
6409,92,2023-07-08,B
4542,514,2023-10-11,D
1366,906,2024-03-05,C
6456,975,2024-07-09,B
3228,409,2024-08-22,A
7260,463,2024-12-05,D
4388,479,2023-06-06,D
9755,96,2023-12-21,A
8169,214,2023-02-24,A
2214,102,2023-05-01,F
2909,271,2024-05-10,D
3778,224,2025-01-20,F
1010,741,2024-03-08,C
4734,525,2023-05-28,F
2767,746,2024-11-19,F
9456,501,2024-09-25,D
1879,367,2023-12-12,C
6926,980,2023-09-07,D
8939,20,2023-02-24,B
7574,854,2023-09-20,A
1326,925,2023-08-03,B
1364,238,2024-01-17,B
9587,618,2023-11-21,F
6992,68,2024-05-14,A
5766,734,2024-08-16,B
8735,499,2023-07-15,C
6436,45,2023-12-14,D
4629,924,2023-06-25,F
6000,229,2023-10-12,F
6694,466,2023-11-15,F
520,627,2023-06-02,B
2110,569,2024-10-28,B
156,394,2023-04-20,C
7894,328,2025-01-09,A
2485,943,2024-09-18,F
8136,475,2024-08-16,D
3498,535,2023-11-14,A
3294,959,2024-08-17,F
5930,531,2023-03-29,B
3617,832,2024-09-17,B
2321,266,2023-12-17,A
5826,322,2023-05-21,D
2141,700,2025-01-19,D
125,649,2024-10-15,F
4998,962,2024-07-01,F
6268,4,2025-01-13,C
7719,723,2023-04-09,B
3854,522,2024-11-23,D
2890,530,2023-08-21,F
6082,834,2023-12-28,B
3655,591,2024-06-10,A
6177,11,2023-10-24,F
6892,642,2024-11-09,A
7295,58,2024-02-11,F
3299,920,2024-01-09,B
5819,421,2024-02-21,C
55,391,2024-09-03,F
1467,502,2024-03-23,D
7450,529,2023-08-25,F
4086,293,2024-10-06,B
543,100,2024-02-08,A
6216,73,2023-10-30,D
9164,52,2024-02-16,D
9991,527,2024-04-10,C
4478,750,2024-08-05,B
5233,890,2023-04-01,C
5480,589,2024-02-20,F
2076,664,2024-01-31,D
7979,100,2024-08-29,D
3172,171,2025-01-06,D
8053,512,2024-01-13,F
1116,123,2024-09-02,C
8379,561,2024-07-03,F
1080,334,2023-10-21,F
2617,85,2024-12-09,F
4673,645,2024-01-27,D
8220,300,2023-02-26,D
1337,478,2024-11-11,D
9175,291,2024-08-02,B
6502,221,2024-10-05,B
7750,260,2023-11-18,C
6301,7,2024-04-03,D
829,804,2024-12-29,B
8097,425,2024-06-26,A
1308,571,2024-03-22,D
5822,833,2023-07-15,A
5115,232,2024-03-04,A
3701,479,2024-02-04,B
2949,377,2023-04-28,F
334,399,2023-10-07,C
8845,309,2024-02-25,C
2475,100,2024-10-31,F
8229,730,2023-07-18,C
8269,412,2023-09-05,D
4483,242,2023-07-30,C
8069,757,2024-11-01,D
1891,224,2024-01-23,F
5641,790,2023-08-03,C
4768,617,2023-09-12,C
15,766,2023-11-14,A
3217,257,2023-11-14,C
374,286,2024-10-30,B
2754,262,2023-05-28,A
4354,762,2024-08-05,D
1345,857,2024-05-04,B
5754,529,2023-12-04,B
9306,46,2023-06-05,D
6704,287,2024-06-13,D
2573,30,2023-07-29,B
9338,212,2025-02-12,C
1658,722,2023-09-27,C
7636,971,2023-03-22,D
7001,301,2024-09-18,D
4063,365,2023-04-19,A
1245,470,2024-11-24,B
5837,291,2023-10-10,A
7451,81,2023-04-01,C
6347,903,2024-08-27,F
4386,628,2023-11-20,C
8617,995,2024-05-12,F
6640,645,2024-11-17,F
7975,570,2023-10-09,B
3382,798,2024-07-02,F
9085,234,2023-07-31,C
9969,421,2024-05-18,F
9565,797,2024-12-05,D
6563,53,2023-02-23,B
7442,546,2024-10-17,A
6917,658,2023-10-30,F
7146,258,2024-04-08,F
2549,692,2023-09-09,D
2664,222,2023-12-26,C
2518,409,2024-01-26,A
2822,986,2023-10-01,F
5568,372,2024-10-27,F
5096,388,2023-02-18,B
7579,114,2024-01-01,A
2911,890,2024-08-05,A
6949,603,2024-08-26,C
3477,227,2024-04-13,A
5045,399,2024-11-17,A
5454,480,2024-06-15,B
2881,353,2024-10-14,C
5460,407,2023-12-02,B
3634,320,2023-05-08,C
2244,778,2023-06-08,C
668,979,2024-06-26,C
3823,559,2024-02-23,A
2269,537,2024-10-12,D
9693,215,2023-05-12,D
7041,620,2023-08-13,B
94,207,2024-11-29,B
9910,475,2024-05-13,B
6496,435,2024-03-16,D
8225,250,2023-05-04,A
8734,301,2024-02-10,A
3036,856,2023-07-03,B
6427,528,2023-03-29,D
8449,264,2024-09-19,C
1235,327,2023-09-25,A
6531,746,2025-01-08,F
9328,168,2023-10-11,D
9095,804,2025-02-15,B
5485,360,2024-08-30,D
1444,837,2024-06-29,D
9812,570,2024-02-02,F
3739,52,2023-10-17,F
5541,164,2023-06-11,C
4482,818,2024-04-15,B
6525,809,2023-09-30,D
2211,15,2023-03-24,F
5232,502,2024-07-22,D
5642,176,2025-01-27,C
7168,530,2025-01-02,F
6039,671,2023-11-07,A
5167,689,2024-03-20,D
5880,845,2023-05-24,B
7382,222,2023-12-29,B
9731,95,2024-03-31,C
8819,599,2024-12-13,D
2288,177,2024-02-05,B
476,984,2023-06-17,B
1552,138,2024-08-04,C
5587,894,2025-01-16,C
4047,678,2024-01-10,B
713,609,2025-01-27,D
6680,857,2023-08-24,A
263,820,2024-01-12,A
4463,912,2023-12-19,B
9759,126,2024-09-06,D
6505,237,2024-12-28,C
5585,378,2024-05-16,D
5714,358,2024-11-07,B
1251,509,2024-09-11,A
6108,144,2024-12-05,F
2042,510,2024-12-20,B
7718,723,2024-02-15,B
2338,90,2024-07-06,B
5983,378,2023-11-28,B
6211,15,2024-11-17,B
3228,211,2024-10-14,F
1605,699,2024-01-31,F
1289,484,2023-04-11,B
1887,569,2024-04-18,B
3060,35,2024-10-25,D
1918,298,2023-04-18,D
5870,493,2024-04-13,C
32,622,2023-05-19,B
8229,439,2025-01-24,A
8490,380,2024-09-08,D
1132,749,2023-06-20,F
9404,663,2024-07-14,F
5062,18,2023-03-22,F
2247,386,2023-05-16,F
8423,369,2023-11-22,A
324,821,2024-04-10,A
5169,705,2023-04-14,C
5775,650,2024-08-10,D
6696,945,2023-11-05,A
981,408,2024-02-11,C
2885,981,2024-01-15,B
8282,686,2023-09-27,A
5076,802,2023-04-18,C
5521,645,2024-09-16,C
7752,564,2023-08-02,D
7399,117,2024-10-05,C
1639,205,2024-11-21,C
9376,772,2024-07-16,D
9212,289,2023-06-17,D
4299,779,2023-06-07,F
739,993,2024-11-21,C
452,358,2023-04-06,C
9419,775,2023-09-29,B
9963,88,2023-09-24,D
1659,793,2023-12-09,B
4970,117,2023-04-06,B
9983,929,2024-02-02,A
7316,962,2024-10-18,C
2404,686,2023-03-05,F
8830,992,2024-02-05,F
3955,589,2024-08-30,A
4513,617,2025-01-07,A
2201,303,2025-01-30,B
7120,968,2024-05-04,B
1213,96,2023-12-26,A
5543,850,2024-04-14,F
7908,146,2023-02-21,C
4153,623,2023-10-21,D
3492,983,2024-01-11,C
3305,700,2024-05-15,D
6622,62,2024-11-17,F
4325,934,2024-03-14,D
6237,858,2023-11-30,F
2526,335,2024-03-14,F
5698,693,2023-07-25,B
6008,796,2024-10-07,F
3181,761,2023-07-15,A
7502,859,2023-09-23,C
4725,307,2024-04-30,F
2580,256,2024-09-29,C
1058,322,2023-08-14,F
7109,460,2024-04-01,C
638,771,2023-06-01,C
3833,276,2024-09-25,D
4247,496,2024-03-21,C
1712,875,2024-06-03,A
3544,381,2023-10-08,F
2191,437,2024-05-28,A
9636,518,2023-10-22,D
9290,957,2024-11-27,A
1922,292,2024-01-18,F
5572,682,2023-09-28,B
6727,500,2023-10-29,B
3827,37,2025-01-09,B
3375,421,2023-05-24,D
4571,22,2023-12-10,A
7282,175,2023-03-14,A
1318,775,2023-04-08,A
3313,699,2023-07-14,C
9712,174,2023-06-06,A
6468,626,2024-01-27,F
6204,990,2024-01-21,F
961,334,2023-07-19,A
2465,704,2024-12-14,C
1925,480,2025-02-05,A
95,603,2023-07-20,B
3831,204,2025-01-28,A
8361,716,2025-01-02,B
7095,260,2023-09-23,C
5955,825,2024-12-21,D
4618,378,2024-05-24,D
9874,368,2024-07-17,C
4708,903,2023-05-13,B
3074,226,2023-08-11,D
5347,10,2024-04-04,A
1053,241,2023-11-17,A
3969,971,2023-11-26,D
7427,977,2024-03-17,F
5668,548,2023-12-03,C
3605,175,2024-07-03,A
9573,675,2023-08-13,A
5791,625,2023-07-08,F
954,796,2024-03-11,F
6368,548,2024-04-04,C
9456,503,2023-09-15,D
2332,7,2024-04-28,F
7465,921,2023-02-23,F
5657,604,2024-03-27,A
4060,235,2024-01-08,B
6205,482,2024-06-27,B
5930,824,2023-05-19,D
6651,82,2024-12-28,C
6765,577,2023-11-02,C
7755,784,2024-04-26,A
1829,92,2024-03-11,F
2379,930,2023-08-18,A
2842,744,2024-09-02,D
425,637,2024-05-08,D
9430,565,2024-06-06,A
643,237,2023-03-09,C
5943,189,2023-07-02,B
7710,335,2023-08-01,B
7857,298,2023-03-22,A
2138,281,2023-06-30,F
9269,146,2025-02-05,C
1692,996,2024-01-18,C
7555,831,2024-04-30,A
1867,683,2024-02-06,D
8667,567,2024-05-02,C
8162,535,2023-08-01,F
2362,940,2023-02-19,D
7778,839,2024-09-26,D
5330,621,2024-03-02,D
5537,29,2023-04-10,B
453,913,2023-06-04,F
5936,656,2025-02-14,D
3808,409,2024-12-15,C
9967,47,2023-12-13,F
6410,646,2024-01-06,F
290,851,2023-03-13,D
548,583,2023-11-15,F
9434,678,2024-02-26,F
9316,202,2023-03-25,B
6009,657,2023-05-05,C
9489,29,2024-01-05,C
2806,93,2024-10-16,B
364,161,2023-12-02,B
1024,874,2023-05-26,C
9295,521,2023-04-05,B
7024,141,2024-11-02,D
5781,596,2024-02-07,B
9139,420,2024-08-27,C
5306,437,2023-05-22,D
9495,359,2023-12-11,A
3206,57,2024-01-25,F
4397,321,2023-11-14,A
9046,815,2023-08-08,A
4840,127,2023-10-07,D
2897,866,2023-03-01,B
1040,122,2023-05-29,F
7913,509,2023-08-06,A
3574,588,2023-08-21,A
1086,134,2024-03-04,C
9848,993,2024-06-16,F
9650,191,2024-02-26,A
8078,172,2024-08-22,D
1183,43,2023-09-26,C
505,122,2024-10-03,B
3332,699,2024-09-22,F
2768,357,2024-08-28,F
5157,92,2023-07-15,C
5028,279,2023-09-02,B
972,841,2024-09-21,F
4409,682,2023-04-29,F
7222,679,2023-06-17,A
9918,348,2025-02-17,D
6096,786,2023-03-20,A
2895,823,2023-12-08,B
6719,934,2024-01-03,C
3350,870,2024-08-29,A
9186,363,2025-02-17,C
5478,223,2024-12-27,A
1489,394,2024-09-13,F
1626,676,2024-04-03,A
717,891,2024-09-16,B
7389,803,2023-08-17,F
4476,383,2023-06-27,B
656,896,2024-06-18,D
8027,434,2024-03-11,D
9585,223,2023-10-09,F
6542,950,2024-03-10,B
3158,16,2024-06-12,A
9347,83,2023-09-29,C
7821,516,2024-07-11,F
8234,164,2023-09-23,B
6572,874,2024-10-07,F
3117,949,2024-12-14,A
1772,105,2023-07-23,A
5285,553,2023-12-07,F
4374,868,2024-11-30,F
6577,335,2024-04-08,B
515,72,2024-05-19,A
7839,371,2023-03-11,A
3387,858,2024-10-10,D
297,584,2023-05-02,A
3876,907,2023-03-02,B
8101,183,2024-09-03,F
6732,708,2024-08-07,F
282,78,2024-07-14,B
6329,524,2024-03-30,F
1371,927,2024-11-10,B
2200,496,2024-07-19,F
1061,744,2023-04-18,C
9983,805,2024-10-29,F
610,44,2023-08-24,F
5679,758,2024-12-13,F
3183,816,2023-03-21,B
8674,237,2023-02-23,A
6654,845,2024-02-24,D
8088,582,2024-05-27,C
3636,549,2024-09-09,F
4672,502,2023-08-28,F
5048,479,2024-07-16,A
7386,630,2023-11-04,B
9697,500,2023-08-10,A
8642,983,2023-06-13,A
8308,734,2024-08-08,B
8740,783,2023-10-01,A
6296,691,2024-02-27,F
7599,998,2024-09-16,D
2262,601,2024-06-08,F
9915,965,2023-03-03,A
5568,418,2024-11-23,C
3631,743,2023-06-05,C
5530,48,2024-09-24,C
127,715,2023-09-26,A
8128,139,2024-12-24,D
8455,991,2024-11-24,D
8447,722,2023-05-08,C
4262,175,2024-05-06,F
6005,258,2025-02-04,F
9380,231,2024-04-17,F
5375,672,2024-05-13,D
1429,303,2024-12-02,F
1371,142,2023-08-18,F
8549,298,2024-05-24,F
3507,657,2023-06-15,B
1038,458,2024-05-17,F
6417,513,2025-02-14,A
3300,521,2023-10-07,B
7742,995,2023-12-25,D
9630,79,2023-05-08,A
9392,759,2023-04-11,C
8551,303,2025-01-30,B
5451,788,2023-08-28,C
3896,132,2023-10-08,C
1488,379,2024-06-10,F
7026,281,2024-07-07,F
5911,895,2023-12-08,D
351,718,2023-06-08,B
6077,268,2023-09-16,F
3622,49,2024-10-21,C
8559,677,2024-07-14,F
2331,567,2023-05-15,F
4350,359,2023-10-01,A
8426,957,2023-10-14,C
6136,149,2024-04-11,D
70,512,2024-06-23,A
6953,746,2024-08-23,B
3919,26,2023-04-23,D
7649,209,2024-09-14,D
601,648,2024-01-13,F
8949,699,2023-12-12,F
8307,65,2023-05-18,B
9503,755,2024-03-18,F
7975,596,2024-03-13,C
2956,810,2023-04-30,C
5768,373,2024-08-05,C
7676,549,2024-11-23,B
9524,651,2024-12-15,D
931,401,2024-11-12,B
8250,164,2024-02-17,C
6568,64,2023-08-11,A
6593,187,2023-04-03,B
976,397,2023-03-11,B
3043,642,2024-02-07,D
1122,643,2024-08-25,C
3743,288,2024-07-01,C
2828,333,2025-02-16,B
4679,488,2024-10-13,D
8710,630,2023-03-16,B
1828,618,2024-01-21,A
8953,514,2024-04-22,F
8793,517,2023-05-20,F
5344,791,2024-08-28,C
2504,22,2024-05-27,C
8684,537,2023-04-22,D
7799,284,2023-07-18,D
3528,601,2023-03-05,B
1848,188,2023-08-09,B
4525,713,2024-09-14,B
8490,841,2024-10-26,F
9508,276,2024-11-16,B
4347,86,2023-06-22,F
6495,817,2024-05-02,C
1285,726,2023-04-17,A
6366,111,2024-05-04,F
7278,320,2024-08-31,F
6959,877,2024-06-23,A
6082,151,2024-02-15,D
4401,115,2024-03-21,A
2952,493,2024-06-06,A
1353,945,2023-07-30,C
5009,437,2024-10-26,D
3749,630,2024-11-12,B
8580,690,2024-02-23,F
6273,48,2024-10-01,D
5767,906,2023-06-22,F
1389,748,2024-10-14,F
6533,649,2024-10-31,B
2251,469,2024-08-09,A
7679,86,2023-11-07,A
6545,266,2024-03-13,A
2662,389,2024-03-13,C
4910,836,2025-02-16,D
8164,80,2023-04-26,C
4835,745,2024-04-04,F
3413,65,2023-07-25,B
8115,909,2024-05-25,A
3635,613,2024-11-30,F
6910,70,2024-08-23,F
2776,279,2024-11-09,D
7554,476,2023-03-22,B
5328,750,2025-01-26,A
6882,484,2023-11-23,D
2211,47,2023-05-19,D
216,269,2024-08-05,D
359,290,2023-12-19,F
7455,611,2024-07-30,A
5765,109,2025-01-20,F
8924,636,2023-03-28,B
3341,466,2024-09-11,D
9081,303,2024-02-20,F
1002,153,2023-09-14,A
7239,139,2024-11-26,D
5203,108,2024-09-23,B
1697,63,2024-03-15,C
3293,37,2024-04-06,F
6331,163,2024-10-29,A
2791,215,2024-11-26,B
8903,662,2024-04-02,A
4548,247,2024-04-05,A
2533,674,2025-01-07,C
3742,360,2024-07-04,D
2052,616,2024-10-16,C
9109,782,2024-11-15,D
4908,892,2024-04-19,B
1298,672,2024-05-31,D
6047,115,2023-04-25,A
7882,690,2023-04-01,A
1424,905,2024-04-14,A
2583,53,2024-08-13,A
1154,40,2023-09-02,A
5167,605,2024-03-20,D
599,234,2024-11-07,A
5422,774,2024-01-07,F
2806,935,2025-02-16,D
5787,59,2023-03-15,B
880,856,2024-04-24,A
4914,78,2024-11-30,D
7730,620,2023-07-16,F
3514,553,2023-10-16,B
1976,879,2024-01-12,D
9216,666,2024-04-09,F
8527,716,2023-03-10,B
1731,835,2024-03-26,A
2448,739,2024-09-30,A
7708,232,2024-09-14,C
7363,251,2025-01-04,D
8541,279,2023-05-03,B
6907,174,2023-10-11,D
8823,238,2023-07-15,B
6191,380,2023-12-18,D
3753,246,2023-06-14,A
7435,1000,2023-07-03,A
9928,865,2023-03-31,D
215,746,2023-06-06,D
5036,204,2024-02-04,F
7466,518,2023-07-19,F
4551,354,2023-09-17,A
9119,839,2025-01-11,D
3758,475,2023-05-27,D
5954,121,2023-03-30,C
8816,484,2023-10-02,F
4758,23,2024-01-16,A
3684,169,2024-05-06,A
7556,663,2024-08-12,D
7497,673,2025-01-14,B
8297,455,2025-01-25,A
5871,975,2024-06-01,A
2206,46,2023-03-10,F
6161,148,2024-11-29,C
4629,363,2023-05-02,D
8881,51,2023-09-10,C
7665,38,2024-11-01,F
8121,99,2024-09-03,A
406,585,2024-09-19,D
3931,469,2023-05-05,A
7006,993,2024-02-25,D
7313,904,2023-06-03,F
5710,511,2024-05-12,C
5976,748,2025-01-20,B
8669,180,2024-01-23,A
9205,480,2023-09-19,F
5990,141,2024-11-02,D
3791,984,2024-08-05,F
1419,899,2024-06-09,A
873,637,2023-12-08,C
5149,652,2023-05-13,C
2114,462,2024-01-20,F
5368,887,2024-11-01,B
4018,137,2024-09-16,C
4859,427,2023-06-21,D
7695,547,2024-08-24,A
2927,231,2024-11-12,C
107,847,2023-08-09,B
6807,792,2024-04-21,D
8908,288,2023-08-12,D
9233,519,2024-11-22,F
3889,510,2024-07-08,C
3321,461,2024-05-27,C
4398,153,2023-10-04,B
4982,848,2025-01-16,A
3799,144,2023-05-19,C
399,361,2024-09-15,D
6385,483,2024-10-08,C
4828,30,2024-08-27,C
654,355,2024-08-17,F
5103,75,2024-09-05,A
7688,173,2024-11-02,B
2135,644,2024-12-10,C
4649,501,2023-08-21,F
6522,713,2024-07-06,D
7645,172,2024-08-25,C
